ligand	receptor	cell_from_mean_exprs	cell_from	cell_to_mean_exprs	cell_to	comm_type
GDNF	GFRA1	0.0727269568028407	Pericytes	0.494053697716057	Neural	other
EDN1	EDNRB	0.142510625417897	Myofibroblast_Mesothelium	0.251878087470282	Epithelial	other
WNT5B	FZD7	0.193775677452308	Myofibroblast_Mesothelium	0.185113112223594	Fibroblasts	other
NAMPT	INSR	0.36511807674158	Neural	0.098155947662836	Neural	other
SMS	SSR4	0.0496986601806683	Immune	0.716011848179603	Epithelial	other
GAS6	TYRO3	0.295322492397746	Endothelial	0.11962354705509	Myofibroblast_Mesothelium	other
SMS	SSR2	0.0496986601806683	Immune	0.70948604544528	Endothelial	other
SMS	SSR1	0.198808899087586	Myofibroblast_Mesothelium	0.177335777898178	Endothelial	other
GAS6	MERTK	0.218203111457564	Epithelial	0.161466957755057	Immune	other
GAS6	MERTK	0.218203111457564	Epithelial	0.161440400916159	Endothelial	other
NAMPT	INSR	0.36511807674158	Neural	0.0963947566897723	Immune	other
AREG	ERBB2	0.0887837147950667	Endothelial	0.395262273052471	Epithelial	other
WNT5B	FZD1	0.193775677452308	Myofibroblast_Mesothelium	0.180800850531363	Pericytes	other
WNT2B	LRP5	0.176186594347063	Myofibroblast_Mesothelium	0.198582424237332	Epithelial	other
WNT2B	FZD1	0.141088381866062	Fibroblasts	0.24748906933611	Fibroblasts	other
GAS6	TYRO3	0.218203111457564	Epithelial	0.159889500207307	Neural	other
ARTN	GFRA1	0.070440085403433	Neural	0.494053697716057	Neural	other
FGF9	FGFR3	0.0677715603764501	Epithelial	0.513298990082183	Epithelial	other
HBEGF	ERBB2	0.211082099005755	Immune	0.163605130141535	Pericytes	other
AREG	ERBB2	0.0872894998046493	Neural	0.395262273052471	Epithelial	other
BMP2	BMPR2	0.13436854494076	Muscle	0.256188902571486	Myofibroblast_Mesothelium	other
FGF7	FGFR2	0.316154731500444	Pericytes	0.108714675123552	Fibroblasts	other
PTN	SDC3	0.158756679010457	Epithelial	0.216136823847781	Muscle	other
NAMPT	INSR	0.6191202245811	Fibroblasts	0.0552125868760377	Pericytes	other
SMS	SSR4	0.0496986601806683	Immune	0.685087257519463	Neural	other
HBEGF	ERBB2	0.138734899846933	Neural	0.245301026220917	Fibroblasts	other
PTN	SDC4	0.18782730202359	Immune	0.180912163544083	Epithelial	other
GDNF	GFRA1	0.153825675738327	Myofibroblast_Mesothelium	0.220773526456257	Muscle	other
WNT5A	FZD7	0.126789893645246	Myofibroblast_Mesothelium	0.267624095239737	Muscle	other
WNT5B	FZD5	0.193775677452308	Myofibroblast_Mesothelium	0.174826114436064	Epithelial	other
IL34	CSF1R	0.0876336232423014	Pericytes	0.385176581116777	Immune	other
WNT2B	FZD4	0.141088381866062	Fibroblasts	0.23881389035208	Endothelial	other
THRB	PARD3	0.210107194836885	Muscle	0.159477557057946	Myofibroblast_Mesothelium	other
NAMPT	INSR	0.476552237078759	Epithelial	0.0702494288020735	Myofibroblast_Mesothelium	other
NTF3	NTRK3	0.171644744684981	Myofibroblast_Mesothelium	0.194425343743712	Myofibroblast_Mesothelium	other
BMP5	ACVR1	0.410462829888125	Myofibroblast_Mesothelium	0.0810594754298522	Fibroblasts	other
GAS6	TYRO3	0.385287391963919	Pericytes	0.0863179428420711	Pericytes	other
EDN1	EDNRB	0.131896443805652	Neural	0.251878087470282	Epithelial	other
PTN	SDC2	0.259927351456744	Endothelial	0.127763264735099	Epithelial	other
HBEGF	ERBB2	0.109231592158566	Epithelial	0.301895459655109	Muscle	other
NRG2	ERBB3	0.0546905891371274	Myofibroblast_Mesothelium	0.602805181138185	Neural	other
EDN1	EDNRA	0.396603706564768	Endothelial	0.0828252772723631	Muscle	other
BMP2	BMPR2	0.207183468659604	Pericytes	0.158496015668603	Fibroblasts	other
SMS	SSR1	0.185088145176421	Epithelial	0.177335777898178	Endothelial	other
WNT2B	FZD7	0.176186594347063	Myofibroblast_Mesothelium	0.185113112223594	Fibroblasts	other
SMS	SSR4	0.0496986601806683	Immune	0.65579457167959	Pericytes	other
BMP4	BMPR2	0.126976160154697	Pericytes	0.256188902571486	Myofibroblast_Mesothelium	other
PTN	SDC2	0.259927351456744	Endothelial	0.124936219004911	Muscle	other
EDN1	EDNRB	0.161800804916062	Fibroblasts	0.198920668509296	Myofibroblast_Mesothelium	other
EDN1	EDNRB	0.127516465505862	Pericytes	0.251878087470282	Epithelial	other
AREG	ERBB2	0.195631077936033	Immune	0.163605130141535	Pericytes	other
SMS	SSR1	0.180183798561836	Fibroblasts	0.177335777898178	Endothelial	other
WNT2B	FZD1	0.176186594347063	Myofibroblast_Mesothelium	0.180800850531363	Pericytes	other
SMS	SSR4	0.0496986601806683	Immune	0.635237326501439	Myofibroblast_Mesothelium	other
SMS	SSR4	0.0496986601806683	Immune	0.634257959647238	Immune	other
CCL21	CCR7	0.0886723951529593	Fibroblasts	0.355109212313948	Immune	other
GAS6	TYRO3	0.295322492397746	Endothelial	0.106569990972992	Epithelial	other
SMS	SSR2	0.0496986601806683	Immune	0.632478409215018	Epithelial	other
WNT5A	FZD1	0.126789893645246	Myofibroblast_Mesothelium	0.24748906933611	Fibroblasts	other
WNT5B	FZD6	0.193775677452308	Myofibroblast_Mesothelium	0.161771101694271	Endothelial	other
GAS6	TYRO3	0.218203111457564	Epithelial	0.143606953763187	Fibroblasts	other
EDN1	EDNRB	0.396603706564768	Endothelial	0.0787439642207964	Fibroblasts	other
WNT5B	FZD2	0.193775677452308	Myofibroblast_Mesothelium	0.161014521060172	Myofibroblast_Mesothelium	other
IGF1	IGF1R	0.0812754410612309	Immune	0.383354596015511	Endothelial	other
WNT5B	FZD2	0.193775677452308	Myofibroblast_Mesothelium	0.160496068425404	Muscle	other
BMP2	BMPR2	0.13436854494076	Muscle	0.231304010057697	Muscle	other
AREG	ERBB2	0.10228353782607	Myofibroblast_Mesothelium	0.301895459655109	Muscle	other
WNT5B	FZD2	0.193775677452308	Myofibroblast_Mesothelium	0.159127806661175	Fibroblasts	other
THRB	PARD3	0.236253495880179	Epithelial	0.130453844652837	Fibroblasts	other
WNT2B	FZD5	0.176186594347063	Myofibroblast_Mesothelium	0.174826114436064	Epithelial	other
THRB	PARD3	0.236253495880179	Epithelial	0.130313670840592	Muscle	other
PTN	SDC2	0.158756679010457	Epithelial	0.193665256997067	Neural	other
PTN	SDC1	0.733904083568652	Neural	0.0418614234474515	Fibroblasts	other
IGF2	IGF1R	0.0801362308714711	Epithelial	0.383354596015511	Endothelial	other
HBEGF	ERBB2	0.109231592158566	Epithelial	0.279687410526471	Myofibroblast_Mesothelium	other
IGF1	IGF1R	0.284056349312765	Myofibroblast_Mesothelium	0.107229572928711	Pericytes	other
FGF7	FGFR1	0.148005430653177	Fibroblasts	0.205363872457701	Myofibroblast_Mesothelium	other
PTN	SDC3	0.733904083568652	Neural	0.0414005348857116	Epithelial	other
NRG1	ERBB2	0.100307467364405	Myofibroblast_Mesothelium	0.301895459655109	Muscle	other
WNT5A	FZD4	0.126789893645246	Myofibroblast_Mesothelium	0.23881389035208	Endothelial	other
AREG	ERBB2	0.100002286213428	Pericytes	0.301895459655109	Muscle	other
GDNF	GFRA1	0.211712316409652	Muscle	0.142355752607921	Fibroblasts	other
WNT5B	FZD7	0.193775677452308	Myofibroblast_Mesothelium	0.154920711633227	Myofibroblast_Mesothelium	other
IGF1	IGF1R	0.284056349312765	Myofibroblast_Mesothelium	0.105646385192834	Fibroblasts	other
GDF6	BMPR2	0.0487214718723151	Fibroblasts	0.613858353568455	Endothelial	other
NTF3	NTRK2	0.350088555686107	Pericytes	0.0850502446573867	Pericytes	other
BMP5	BMPR2	0.171421881466048	Pericytes	0.17361108082415	Pericytes	other
BMP5	ACVR1	0.410462829888125	Myofibroblast_Mesothelium	0.0720730583990373	Pericytes	other
NPY	GPR83	0.503347339315938	Myofibroblast_Mesothelium	0.0586496090799733	Neural	other
BMP4	BMPR2	0.126976160154697	Pericytes	0.231304010057697	Muscle	other
AREG	ERBB2	0.0966219866899834	Fibroblasts	0.301895459655109	Muscle	other
BMP5	BMPR2	0.047392289408135	Fibroblasts	0.613858353568455	Endothelial	other
FGF2	FGFR3	0.0566297863979028	Muscle	0.513298990082183	Epithelial	other
GAS6	TYRO3	0.295322492397746	Endothelial	0.0978165021863523	Muscle	other
FGF7	FGFR2	0.148005430653177	Fibroblasts	0.194720733937543	Muscle	other
CTF1	LIFR	0.0451556986604302	Myofibroblast_Mesothelium	0.637528726214682	Endothelial	other
NAMPT	INSR	0.521268248275625	Myofibroblast_Mesothelium	0.0552125868760377	Pericytes	other
FGF7	FGFR1	0.591242024832629	Muscle	0.0486660344392934	Immune	other
FGF2	FGFR3	0.0559790784820622	Neural	0.513298990082183	Epithelial	other
PTN	SDC4	0.158756679010457	Epithelial	0.180912163544083	Epithelial	other
EREG	EGFR	0.341315853255309	Epithelial	0.0839327953163767	Pericytes	other
AREG	ERBB2	0.10228353782607	Myofibroblast_Mesothelium	0.279687410526471	Myofibroblast_Mesothelium	other
HBEGF	ERBB2	0.211082099005755	Immune	0.135210594401558	Neural	other
WNT2B	FZD6	0.176186594347063	Myofibroblast_Mesothelium	0.161771101694271	Endothelial	other
WNT2B	FZD2	0.176186594347063	Myofibroblast_Mesothelium	0.161014521060172	Myofibroblast_Mesothelium	other
EDN1	EDNRB	0.142510625417897	Myofibroblast_Mesothelium	0.198920668509296	Myofibroblast_Mesothelium	other
WNT2B	FZD2	0.176186594347063	Myofibroblast_Mesothelium	0.160496068425404	Muscle	other
IGF1	IGF1R	0.284056349312765	Myofibroblast_Mesothelium	0.0995434074085	Muscle	other
SMS	SSR4	0.0496986601806683	Immune	0.568184435535739	Fibroblasts	other
PTN	SDC3	0.18782730202359	Immune	0.150285147155975	Endothelial	other
BMP2	BMPR2	0.13436854494076	Muscle	0.209608015782947	Neural	other
PTN	SDC1	0.259927351456744	Endothelial	0.108332747790584	Epithelial	other
EDN1	EDNRB	0.111593292138552	Muscle	0.251878087470282	Epithelial	other
PTN	SDC4	0.733904083568652	Neural	0.0382667854144029	Muscle	other
NRG1	ERBB2	0.100307467364405	Myofibroblast_Mesothelium	0.279687410526471	Myofibroblast_Mesothelium	other
WNT2B	FZD2	0.176186594347063	Myofibroblast_Mesothelium	0.159127806661175	Fibroblasts	other
WNT2B	LRP5	0.141088381866062	Fibroblasts	0.198582424237332	Epithelial	other
AREG	ERBB2	0.100002286213428	Pericytes	0.279687410526471	Myofibroblast_Mesothelium	other
AREG	ERBB2	0.170256262364381	Muscle	0.163605130141535	Pericytes	other
CSF1	CSF1R	0.0722854186919406	Neural	0.385176581116777	Immune	other
NTF3	NTRK3	0.350088555686107	Pericytes	0.0792908724602428	Neural	other
EREG	ERBB4	0.341315853255309	Epithelial	0.0812670222943488	Neural	other
FGF7	FGFR1	0.134136004672352	Myofibroblast_Mesothelium	0.205363872457701	Myofibroblast_Mesothelium	other
EREG	ERBB2	0.0911384638609427	Immune	0.301895459655109	Muscle	other
EREG	ERBB2	0.341315853255309	Epithelial	0.0805316644725798	Immune	other
BMP7	BMPR2	0.0447235889085275	Epithelial	0.613858353568455	Endothelial	other
THRB	PARD3	0.210107194836885	Muscle	0.130453844652837	Fibroblasts	other
THRB	PARD3	0.210107194836885	Muscle	0.130313670840592	Muscle	other
NAMPT	INSR	0.389244717780021	Pericytes	0.0702494288020735	Myofibroblast_Mesothelium	other
FGF7	FGFR1	0.148005430653177	Fibroblasts	0.184652343724531	Neural	other
WNT2B	FZD7	0.176186594347063	Myofibroblast_Mesothelium	0.154920711633227	Myofibroblast_Mesothelium	other
BMP2	BMPR2	0.106149111456616	Fibroblasts	0.256188902571486	Myofibroblast_Mesothelium	other
BMP5	BMPR2	0.171421881466048	Pericytes	0.158496015668603	Fibroblasts	other
CXCL3	ACKR1	0.118339924010593	Muscle	0.229293946731821	Endothelial	other
IGF1	IGF1R	0.284056349312765	Myofibroblast_Mesothelium	0.0954280021492726	Immune	other
WNT6	FZD7	0.1011188072032	Pericytes	0.267624095239737	Muscle	other
WNT2B	LRP5	0.176186594347063	Myofibroblast_Mesothelium	0.153447156529436	Muscle	other
AREG	ERBB2	0.0966219866899834	Fibroblasts	0.279687410526471	Myofibroblast_Mesothelium	other
VIP	VIPR2	0.341645638994363	Neural	0.0790739980358585	Pericytes	other
EDN1	EDNRB	0.396603706564768	Endothelial	0.06809528983573	Pericytes	other
NAMPT	INSR	0.268521090053155	Muscle	0.100470157439441	Fibroblasts	other
FGF2	FGFR3	0.0525555042074512	Myofibroblast_Mesothelium	0.513298990082183	Epithelial	other
AREG	ERBB2	0.0887837147950667	Endothelial	0.301895459655109	Muscle	other
HBEGF	ERBB2	0.109231592158566	Epithelial	0.245301026220917	Fibroblasts	other
WNT5B	FZD1	0.0652443236902587	Fibroblasts	0.40994430066274	Myofibroblast_Mesothelium	other
NRG2	ERBB2	0.0675612243249855	Neural	0.395262273052471	Epithelial	other
FGF9	FGFR1	0.0677715603764501	Epithelial	0.393608056733745	Endothelial	other
BMP4	BMPR2	0.126976160154697	Pericytes	0.209608015782947	Neural	other
WNT2B	FZD1	0.0646602037746012	Endothelial	0.40994430066274	Myofibroblast_Mesothelium	other
VIP	VIPR2	0.341645638994363	Neural	0.0774487199018755	Fibroblasts	other
AREG	ERBB2	0.195631077936033	Immune	0.135210594401558	Neural	other
PTN	SDC2	0.259927351456744	Endothelial	0.101426351763857	Immune	other
NAMPT	INSR	0.268521090053155	Muscle	0.098155947662836	Neural	other
AREG	ERBB2	0.0872894998046493	Neural	0.301895459655109	Muscle	other
NAMPT	INSR	0.476552237078759	Epithelial	0.0552125868760377	Pericytes	other
SMS	SSR4	0.0496986601806683	Immune	0.528247076809181	Endothelial	other
FGF2	FGFR3	0.0511201788938396	Fibroblasts	0.513298990082183	Epithelial	other
EDN1	EDNRB	0.131896443805652	Neural	0.198920668509296	Myofibroblast_Mesothelium	other
BTC	ERBB2	0.0663113860162499	Muscle	0.395262273052471	Epithelial	other
NRTN	GFRA2	0.157943385378817	Muscle	0.165906676444141	Pericytes	other
BMP2	BMPR2	0.29298553458741	Endothelial	0.0893118528781019	Epithelial	other
FGF7	FGFR1	0.148005430653177	Fibroblasts	0.176729449045044	Pericytes	other
FGF7	FGFR2	0.134136004672352	Myofibroblast_Mesothelium	0.194720733937543	Muscle	other
WNT2B	FZD7	0.141088381866062	Fibroblasts	0.185113112223594	Fibroblasts	other
GAS6	TYRO3	0.218203111457564	Epithelial	0.11962354705509	Myofibroblast_Mesothelium	other
THRB	PARD3	0.236253495880179	Epithelial	0.110353064430117	Neural	other
NAMPT	INSR	0.268521090053155	Muscle	0.0963947566897723	Immune	other
SMS	SSR2	0.0496986601806683	Immune	0.520779592681158	Immune	other
NAMPT	INSR	0.36511807674158	Neural	0.0702494288020735	Myofibroblast_Mesothelium	other
HBEGF	ERBB2	0.156286342463097	Pericytes	0.163605130141535	Pericytes	other
CTF1	LIFR	0.0400772461032517	Muscle	0.637528726214682	Endothelial	other
WNT5B	FZD8	0.193775677452308	Myofibroblast_Mesothelium	0.13171302563067	Myofibroblast_Mesothelium	other
WNT2B	FZD1	0.141088381866062	Fibroblasts	0.180800850531363	Pericytes	other
GAS6	TYRO3	0.295322492397746	Endothelial	0.0863179428420711	Pericytes	other
EREG	ERBB2	0.0911384638609427	Immune	0.279687410526471	Myofibroblast_Mesothelium	other
EDN1	EDNRB	0.100735778471483	Immune	0.251878087470282	Epithelial	other
EDN1	EDNRB	0.127516465505862	Pericytes	0.198920668509296	Myofibroblast_Mesothelium	other
ARTN	GFRA1	0.17798532797003	Pericytes	0.142355752607921	Fibroblasts	other
GAS6	MERTK	0.156906173513227	Immune	0.161466957755057	Immune	other
GAS6	MERTK	0.156906173513227	Immune	0.161440400916159	Endothelial	other
HBEGF	ERBB2	0.0637953955368621	Myofibroblast_Mesothelium	0.395262273052471	Epithelial	other
IGF2	IGF1R	0.0657357624970952	Endothelial	0.383354596015511	Endothelial	other
PTN	SDC3	0.259927351456744	Endothelial	0.0968936103407912	Fibroblasts	other
WNT5B	FZD7	0.193775677452308	Myofibroblast_Mesothelium	0.129794403708222	Pericytes	other
AREG	ERBB2	0.10228353782607	Myofibroblast_Mesothelium	0.245301026220917	Fibroblasts	other
GAS6	TYRO3	0.156906173513227	Immune	0.159889500207307	Neural	other
WNT6	FZD1	0.1011188072032	Pericytes	0.24748906933611	Fibroblasts	other
BTC	ERBB2	0.0633115829692202	Neural	0.395262273052471	Epithelial	other
NRTN	GFRA2	0.157943385378817	Muscle	0.158182931969865	Neural	other
SMS	SSR4	0.0496986601806683	Immune	0.50194057853864	Muscle	other
WNT5B	FZD1	0.0608451648473839	Muscle	0.40994430066274	Myofibroblast_Mesothelium	other
AREG	ERBB2	0.0887837147950667	Endothelial	0.279687410526471	Myofibroblast_Mesothelium	other
FGF7	FGFR1	0.134136004672352	Myofibroblast_Mesothelium	0.184652343724531	Neural	other
WNT2B	FZD5	0.141088381866062	Fibroblasts	0.174826114436064	Epithelial	other
HBEGF	EGFR	0.211082099005755	Immune	0.116666629107212	Myofibroblast_Mesothelium	other
NRG1	ERBB2	0.100307467364405	Myofibroblast_Mesothelium	0.245301026220917	Fibroblasts	other
BMP2	BMPR2	0.274985469406684	Myofibroblast_Mesothelium	0.0893118528781019	Epithelial	other
BMP2	BMPR2	0.106149111456616	Fibroblasts	0.231304010057697	Muscle	other
AREG	ERBB2	0.100002286213428	Pericytes	0.245301026220917	Fibroblasts	other
BMP5	ACVR1	0.171421881466048	Pericytes	0.142969043102921	Myofibroblast_Mesothelium	other
AREG	ERBB2	0.0872894998046493	Neural	0.279687410526471	Myofibroblast_Mesothelium	other
WNT5B	FZD1	0.193775677452308	Myofibroblast_Mesothelium	0.125795893865488	Muscle	other
BMP8B	BMPR2	0.0951105592519254	Neural	0.256188902571486	Myofibroblast_Mesothelium	other
WNT6	FZD4	0.1011188072032	Pericytes	0.23881389035208	Endothelial	other
PTN	SDC2	0.18782730202359	Immune	0.127763264735099	Epithelial	other
PTN	SDC3	0.158756679010457	Epithelial	0.150285147155975	Endothelial	other
BMP5	ACVR1	0.410462829888125	Myofibroblast_Mesothelium	0.0581055470439076	Endothelial	other
BMP4	BMPR2	0.704496207675955	Myofibroblast_Mesothelium	0.0337247461789048	Immune	other
WNT2B	LRP5	0.176186594347063	Myofibroblast_Mesothelium	0.134553832271325	Endothelial	other
FGF7	FGFR1	0.134136004672352	Myofibroblast_Mesothelium	0.176729449045044	Pericytes	other
AREG	ERBB2	0.0966219866899834	Fibroblasts	0.245301026220917	Fibroblasts	other
IGF2	IGF1R	0.0617698705876817	Pericytes	0.383354596015511	Endothelial	other
GDNF	GFRA1	0.0992589845154002	Fibroblasts	0.236787415485982	Myofibroblast_Mesothelium	other
WNT5A	FZD7	0.126789893645246	Myofibroblast_Mesothelium	0.185113112223594	Fibroblasts	other
PTN	SDC2	0.18782730202359	Immune	0.124936219004911	Muscle	other
BMP2	BMPR2	0.13436854494076	Muscle	0.17361108082415	Pericytes	other
GAS6	TYRO3	0.218203111457564	Epithelial	0.106569990972992	Epithelial	other
WNT2B	FZD8	0.176186594347063	Myofibroblast_Mesothelium	0.13171302563067	Myofibroblast_Mesothelium	other
THRB	PARD3	0.210107194836885	Muscle	0.110353064430117	Neural	other
ARTN	GFRA3	0.17798532797003	Pericytes	0.129856863474924	Neural	other
AREG	ERBB2	0.170256262364381	Muscle	0.135210594401558	Neural	other
WNT5A	FZD1	0.126789893645246	Myofibroblast_Mesothelium	0.180800850531363	Pericytes	other
WNT2B	FZD7	0.176186594347063	Myofibroblast_Mesothelium	0.129794403708222	Pericytes	other
WNT5B	FZD3	0.193775677452308	Myofibroblast_Mesothelium	0.117792966981322	Neural	other
WNT2B	FZD6	0.141088381866062	Fibroblasts	0.161771101694271	Endothelial	other
AREG	EGFR	0.195631077936033	Immune	0.116666629107212	Myofibroblast_Mesothelium	other
GAS6	TYRO3	0.385287391963919	Pericytes	0.059212492409763	Endothelial	other
CCL20	CCR6	0.318913103313186	Epithelial	0.0712785020524074	Immune	other
FGF7	FGFR1	0.0577381455415993	Neural	0.393608056733745	Endothelial	other
WNT2B	FZD2	0.141088381866062	Fibroblasts	0.161014521060172	Myofibroblast_Mesothelium	other
HBEGF	ERBB2	0.138734899846933	Neural	0.163605130141535	Pericytes	other
HBEGF	EGFR	0.211082099005755	Immune	0.107309839850218	Epithelial	other
WNT2B	FZD2	0.141088381866062	Fibroblasts	0.160496068425404	Muscle	other
GAS6	TYRO3	0.156906173513227	Immune	0.143606953763187	Fibroblasts	other
BMP7	BMPR2	0.0366437654970688	Immune	0.613858353568455	Endothelial	other
WNT2B	FZD2	0.141088381866062	Fibroblasts	0.159127806661175	Fibroblasts	other
EREG	ERBB2	0.0911384638609427	Immune	0.245301026220917	Fibroblasts	other
FGF2	FGFR1	0.0566297863979028	Muscle	0.393608056733745	Endothelial	other
IL1A	IL1R2	0.281649441951246	Immune	0.0790015325062694	Immune	other
BMP2	BMPR2	0.106149111456616	Fibroblasts	0.209608015782947	Neural	other
WNT2B	FZD1	0.0541826919461885	Muscle	0.40994430066274	Myofibroblast_Mesothelium	other
EDN1	EDNRB	0.111593292138552	Muscle	0.198920668509296	Myofibroblast_Mesothelium	other
WNT5A	FZD5	0.126789893645246	Myofibroblast_Mesothelium	0.174826114436064	Epithelial	other
WNT2B	FZD1	0.176186594347063	Myofibroblast_Mesothelium	0.125795893865488	Muscle	other
FGF7	FGFR1	0.316154731500444	Pericytes	0.0697399966210973	Epithelial	other
BMP4	BMPR2	0.126976160154697	Pericytes	0.17361108082415	Pericytes	other
FGF2	FGFR1	0.0559790784820622	Neural	0.393608056733745	Endothelial	other
BMP8B	BMPR2	0.0951105592519254	Neural	0.231304010057697	Muscle	other
GDNF	GFRA1	0.0992589845154002	Fibroblasts	0.220773526456257	Muscle	other
GDNF	GFRA1	0.153825675738327	Myofibroblast_Mesothelium	0.142355752607921	Fibroblasts	other
WNT2B	FZD7	0.141088381866062	Fibroblasts	0.154920711633227	Myofibroblast_Mesothelium	other
EREG	ERBB2	0.341315853255309	Epithelial	0.0639104021173521	Endothelial	other
AREG	ERBB2	0.0887837147950667	Endothelial	0.245301026220917	Fibroblasts	other
CXCL3	ACKR1	0.0949710800277193	Neural	0.229293946731821	Endothelial	other
FGF7	FGFR2	0.148005430653177	Fibroblasts	0.146505619136431	Myofibroblast_Mesothelium	other
WNT2B	LRP5	0.141088381866062	Fibroblasts	0.153447156529436	Muscle	other
NRG2	ERBB2	0.0546905891371274	Myofibroblast_Mesothelium	0.395262273052471	Epithelial	other
CCL21	CCR7	0.0607019098401834	Pericytes	0.355109212313948	Immune	other
WNT2B	LRP5	0.176186594347063	Myofibroblast_Mesothelium	0.122312965667802	Myofibroblast_Mesothelium	other
BMP4	BMPR2	0.240911505889321	Fibroblasts	0.0893118528781019	Epithelial	other
NAMPT	INSR	0.389244717780021	Pericytes	0.0552125868760377	Pericytes	other
FGF9	FGFR1	0.0677715603764501	Epithelial	0.316866661224843	Fibroblasts	other
AREG	ERBB2	0.0872894998046493	Neural	0.245301026220917	Fibroblasts	other
GAS6	TYRO3	0.218203111457564	Epithelial	0.0978165021863523	Muscle	other
BMP2	BMPR2	0.13436854494076	Muscle	0.158496015668603	Fibroblasts	other
PTN	SDC2	0.259927351456744	Endothelial	0.0819316455808347	Endothelial	other
BMP2	BMPR2	0.630680976730458	Epithelial	0.0337247461789048	Immune	other
CCL8	ACKR1	0.0926403289781049	Endothelial	0.229293946731821	Endothelial	other
HBEGF	ERBB2	0.156286342463097	Pericytes	0.135210594401558	Neural	other
AREG	EGFR	0.195631077936033	Immune	0.107309839850218	Epithelial	other
PTN	SDC3	0.259927351456744	Endothelial	0.0805789780898168	Myofibroblast_Mesothelium	other
BMP4	BMPR2	0.0816436717416236	Epithelial	0.256188902571486	Myofibroblast_Mesothelium	other
WNT2B	FZD3	0.176186594347063	Myofibroblast_Mesothelium	0.117792966981322	Neural	other
FGF2	FGFR1	0.0525555042074512	Myofibroblast_Mesothelium	0.393608056733745	Endothelial	other
WNT5A	FZD6	0.126789893645246	Myofibroblast_Mesothelium	0.161771101694271	Endothelial	other
EDN1	EDNRA	0.396603706564768	Endothelial	0.0516862472796439	Neural	other
CCL11	ACKR1	0.0893674357592777	Fibroblasts	0.229293946731821	Endothelial	other
WNT5A	FZD2	0.126789893645246	Myofibroblast_Mesothelium	0.161014521060172	Myofibroblast_Mesothelium	other
NRG2	ERBB2	0.0675612243249855	Neural	0.301895459655109	Muscle	other
IGF1	IGF1R	0.0531789277279892	Muscle	0.383354596015511	Endothelial	other
WNT5A	FZD2	0.126789893645246	Myofibroblast_Mesothelium	0.160496068425404	Muscle	other
PTN	SDC1	0.18782730202359	Immune	0.108332747790584	Epithelial	other
BMP5	ACVR1	0.171421881466048	Pericytes	0.118341092693255	Muscle	other
PTN	SDC2	0.158756679010457	Epithelial	0.127763264735099	Epithelial	other
IGF1	IGF1R	0.0528702668134142	Fibroblasts	0.383354596015511	Endothelial	other
BMP5	ACVR1	0.410462829888125	Myofibroblast_Mesothelium	0.0493431336878827	Neural	other
HBEGF	ERBB2	0.0511901394638585	Fibroblasts	0.395262273052471	Epithelial	other
BMP2	BMPR2	0.0789770534370086	Immune	0.256188902571486	Myofibroblast_Mesothelium	other
WNT5A	FZD2	0.126789893645246	Myofibroblast_Mesothelium	0.159127806661175	Fibroblasts	other
NAMPT	INSR	0.36511807674158	Neural	0.0552125868760377	Pericytes	other
BMP4	BMPR2	0.126976160154697	Pericytes	0.158496015668603	Fibroblasts	other
FGF2	FGFR1	0.0511201788938396	Fibroblasts	0.393608056733745	Endothelial	other
SMS	SSR3	0.0496986601806683	Immune	0.404266271590408	Pericytes	other
WNT6	LRP5	0.1011188072032	Pericytes	0.198582424237332	Epithelial	other
WNT2B	FZD1	0.0489762623563097	Epithelial	0.40994430066274	Myofibroblast_Mesothelium	other
EDN1	EDNRB	0.100735778471483	Immune	0.198920668509296	Myofibroblast_Mesothelium	other
BTC	ERBB2	0.0663113860162499	Muscle	0.301895459655109	Muscle	other
BMP8B	BMPR2	0.0951105592519254	Neural	0.209608015782947	Neural	other
IL7	IL2RG	0.0812167885674701	Myofibroblast_Mesothelium	0.244581975058655	Epithelial	other
AREG	EGFR	0.170256262364381	Muscle	0.116666629107212	Myofibroblast_Mesothelium	other
PTN	SDC2	0.158756679010457	Epithelial	0.124936219004911	Muscle	other
CSF1	CSF1R	0.0514941814151455	Muscle	0.385176581116777	Immune	other
WNT5B	FZD1	0.193775677452308	Myofibroblast_Mesothelium	0.101980470366935	Neural	other
WNT5B	FZD7	0.193775677452308	Myofibroblast_Mesothelium	0.101958019079878	Neural	other
FGF9	FGFR1	0.0677715603764501	Epithelial	0.291413948610675	Muscle	other
FGF7	FGFR2	0.134136004672352	Myofibroblast_Mesothelium	0.146505619136431	Myofibroblast_Mesothelium	other
WNT5A	FZD7	0.126789893645246	Myofibroblast_Mesothelium	0.154920711633227	Myofibroblast_Mesothelium	other
BMP4	BMPR2	0.0765841254282713	Immune	0.256188902571486	Myofibroblast_Mesothelium	other
CCL21	CCR7	0.0549537694645764	Myofibroblast_Mesothelium	0.355109212313948	Immune	other
HBEGF	ERBB2	0.0637953955368621	Myofibroblast_Mesothelium	0.301895459655109	Muscle	other
BTC	ERBB2	0.0633115829692202	Neural	0.301895459655109	Muscle	other
EREG	ERBB2	0.0483422071755449	Muscle	0.395262273052471	Epithelial	other
PTN	SDC2	0.18782730202359	Immune	0.101426351763857	Immune	other
CCL21	CCR7	0.0535291872116171	Immune	0.355109212313948	Immune	other
WNT2B	LRP5	0.141088381866062	Fibroblasts	0.134553832271325	Endothelial	other
